ActivityCode,ActivityName,Provider,Active,ActivityDescription,Language,EstimatedDuration,EstimatedCredits,MaxScore,QuestionText,QuestionID,RandomiseQuestions,AllowUserToReview,Topic,SectionName
Problem Solving - 7 Tools_QC Tool 6: The Histogram_Library,SEVEN QUALITY CONTROL TOOLS: 18Q_QC Tool 6: Histogram Quiz (Gemba),Assessment,1,The histogram.,en-us,600,,80,What is the next level of Six Sigma Certification after you complete this certification?,484,1,1,Codecademy Languages,Problem Solving - 7 Tools_QC Tool 6: The Histogram_Library
Problem Solving - 7 Tools_QC Tool 6: The Histogram_Library,SEVEN QUALITY CONTROL TOOLS: 18Q_QC Tool 6: Histogram Quiz (Gemba),Assessment,1,The histogram.,en-us,600,,80,What does 'I' represent in DMAIC?,485,1,1,Codecademy Languages,Problem Solving - 7 Tools_QC Tool 6: The Histogram_Library
Problem Solving - 7 Tools_QC Tool 6: The Histogram_Library,SEVEN QUALITY CONTROL TOOLS: 18Q_QC Tool 6: Histogram Quiz (Gemba),Assessment,1,The histogram.,en-us,600,,80,What does 'D' represent in the systematic Six Sigma Process used to perfect business processes already in place in the DMAIC method?,486,1,1,Codecademy Languages,Problem Solving - 7 Tools_QC Tool 6: The Histogram_Library
Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library,SEVEN QUALITY CONTROL TOOLS: 21Q_QC Tool 7: Control Chart Quiz (Gemba),Assessment,1,Quiz what you learned: The control chart.,en-us,600,,80,What does the 'A' represent in a systematic Six Sigma Process used to�perfect business processes already in place in the DMAIC method?,487,1,1,Data/ML Developer to AI Developer,Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library
Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library,SEVEN QUALITY CONTROL TOOLS: 21Q_QC Tool 7: Control Chart Quiz (Gemba),Assessment,1,Quiz what you learned: The control chart.,en-us,600,,80,What does 'C' represent in the systematic Six Sigma Process used to perfect business processes already in place in the DMAIC method?,488,1,1,Data/ML Developer to AI Developer,Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library
Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library,SEVEN QUALITY CONTROL TOOLS: 21Q_QC Tool 7: Control Chart Quiz (Gemba),Assessment,1,Quiz what you learned: The control chart.,en-us,600,,80,Six Sigma is a management _______________ that targets the need to reduce costs and defects.,492,1,1,Data/ML Developer to AI Developer,Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library
Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library,SEVEN QUALITY CONTROL TOOLS: 21Q_QC Tool 7: Control Chart Quiz (Gemba),Assessment,1,Quiz what you learned: The control chart.,en-us,600,,80,___________________systems allow companies to avoid making and storing more inventory than is needed.,493,1,1,Data/ML Developer to AI Developer,Problem Solving - 7 Tools_QC Tool 7: The Control Chart_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,The team's efforts in the ________________ stage of DMAIC are to produce as many ideas as possible for a solution.,494,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,"Stage 3 of a Lean Process is to identify, quantify, and _____________ process improvement opportunities.",495,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,The Voice of the Customer (VOC) is used to identify project ideas based upon _____________. Select all that apply.,496,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,"If data gathered shows process or quality flaws, a company should use ___________ in a project.",498,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,Design for Six Sigma focuses on __________________.,499,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,The _____________ group of costs of poor quality refers to the costs to analyze current products and processes to ensure they meet customer expectations.,500,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,The cause and effect matrix is a(n) _______________ of the effect each input has on the desired output,501,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving A-3_A3 Thinking_Library,PROBLEM SOLVING - A3: Q10_A3 Thinking Quiz (Gemba)_Library,Assessment,1,How A3 thinking can positively impact any organization in any industry.,en-us,600,,80,A(n) _________________ is a 2-axis chart with frequency or percentage on the Y-axis and some measure on the X-axis. This shows us a history of defects (out of boundaries).,502,1,1,Managing a Crisis,Problem Solving A-3_A3 Thinking_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,A distribution is considered normal when it is balanced around its _________________.,503,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,"[Process Capability and Process Performance] Statistically, we need to a sample of more than _____________ to ensure confidence in the findings.",504,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,Why�Pareto chart is�important in six sigma?,510,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,What are the main variations of six sigma?,511,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,"In a batch world, what do leaders focus on?",513,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,"In a lean world, what do leaders focus on?",514,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,Select the things lean leaders must think about. Select all that apply.,515,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,Team Leader Standard work accounts for approximately _____% of the Team Leader�s time.,519,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,What attributes should a leader have while conducting a Gemba walk? Select all that apply.,521,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,What are the leader�s responsibilities when it relates to visual controls? Select all that apply,523,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,The ease at which a leader can quickly grasp the situation during a gemba walk is directly related to the _________ of visual controls.,524,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,Daily �huddles� meetings should last no longer than _________ minutes.,529,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,TPM stands for Total Productive ____________________________�.,531,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,"Done correctly, TPM will (select all that apply):",532,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,Which of the following is NOT a goal of TPM?,533,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,OEE stands for Overall Equipment _________________�?,535,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,"Given Availability Loss=80%, Performance Loss=80%, and Quality Loss=80%, what is the OEE?",536,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,World class OEE is approximately _________________�?,537,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,Autonomous Maintenance occurs when operators and maintenance personnel __________ the responsibilities of maintaining the basic conditions of equipment.,538,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Problem Solving-Kata_Kata Overview_Library,PROBLEM SOLVING - KATA: Q43_Kata Overview Quiz (Gemba)_Library,Assessment,1,Quiz what you learned: How to begin solving problems you may be facing.,en-us,1200,,80,"Done correctly, the thinking that goes into creating an A3 allows a team to identify the most critical elements of a problem or situation by following the ____________�process.",541,1,1,Chemical,Problem Solving-Kata_Kata Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,"SMART goals are specific,___________ , attainable, realistic, and time bound.",543,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,What does PDCA stand for?,544,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,Which of the following situations can benefit from A3 Thinking? Please select all that apply.,547,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,________________ is one of the best ways to make standards and potential gaps visible.,550,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,Which of the following is not part of 5W1H?,552,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,The second step to visual management is to ____________________.,553,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,A common method used by organizations just starting out with Visual Management is to create a ______________ in one work area.,555,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,When speaking about a company�s culture what phrase best describes visible artifacts?,556,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Production Preparation Process_3P Overview_Library,3P PRODUCTION PREPARATION PROCESS: 12Q_3P Overview Quiz (Gemba),Assessment,1,Quiz what you learned: 3P (Production Preparation Process) as it relates to the design of a new healthcare facility such as a hospital.,en-us,600,,80,Which of the following is NOT part of the 4-Step Improvement Kata?,558,1,1,Business Skills,Production Preparation Process_3P Overview_Library
Quick Changeover_Document Reality Part 1_Library,QUICK CHANGEOVER: 03Q_Document Reality Part 1 Quiz (Gemba),Assessment,1,How to “capture” or document reality using tools like the video camera.,en-us,600,,80,When first learning to practice the Improvement Kata how long should the initial �Target Condition� take to reach?,559,1,1,Civil,Quick Changeover_Document Reality Part 1_Library
Quick Changeover_Document Reality Part 1_Library,QUICK CHANGEOVER: 03Q_Document Reality Part 1 Quiz (Gemba),Assessment,1,How to “capture” or document reality using tools like the video camera.,en-us,600,,80,What does the word kata mean?,560,1,1,Civil,Quick Changeover_Document Reality Part 1_Library
Quick Changeover_Document Reality Part 1_Library,QUICK CHANGEOVER: 03Q_Document Reality Part 1 Quiz (Gemba),Assessment,1,How to “capture” or document reality using tools like the video camera.,en-us,600,,80,The Coaching Kata is a ___________ for learning to coach the Improvement Kata.,561,1,1,Civil,Quick Changeover_Document Reality Part 1_Library
Quick Changeover_Document Reality Part 1_Library,QUICK CHANGEOVER: 03Q_Document Reality Part 1 Quiz (Gemba),Assessment,1,How to “capture” or document reality using tools like the video camera.,en-us,600,,80,If you want to learn any new skill which of the following items are required? Please select all that apply.,562,1,1,Civil,Quick Changeover_Document Reality Part 1_Library
Quick Changeover_Document Reality Part 1_Library,QUICK CHANGEOVER: 03Q_Document Reality Part 1 Quiz (Gemba),Assessment,1,How to “capture” or document reality using tools like the video camera.,en-us,600,,80,The Toyota Kata hypothesis is that we can teach a rigorous problem-solving mindset through ____________.,563,1,1,Civil,Quick Changeover_Document Reality Part 1_Library
Quick Changeover_Document the New Standard_Library,QUICK CHANGEOVER: 11Q_Document the New Standard Quiz (Gemba),Assessment,1,How to properly document changeover.,en-us,600,,80,The primary purpose for �Grasping the Current Condition� is to answer the following question.,565,1,1,Business Intelligence,Quick Changeover_Document the New Standard_Library
Quick Changeover_Document the New Standard_Library,QUICK CHANGEOVER: 11Q_Document the New Standard Quiz (Gemba),Assessment,1,How to properly document changeover.,en-us,600,,80,Which of the following is NOT a purpose for �Grasping the Current Condition?�,566,1,1,Business Intelligence,Quick Changeover_Document the New Standard_Library
Quick Changeover_Document the New Standard_Library,QUICK CHANGEOVER: 11Q_Document the New Standard Quiz (Gemba),Assessment,1,How to properly document changeover.,en-us,600,,80,A ___________ helps us understand how work flows.,568,1,1,Business Intelligence,Quick Changeover_Document the New Standard_Library
Quick Changeover_Document the New Standard_Library,QUICK CHANGEOVER: 11Q_Document the New Standard Quiz (Gemba),Assessment,1,How to properly document changeover.,en-us,600,,80,A ___________ helps us understand timing and cycle variation.,569,1,1,Business Intelligence,Quick Changeover_Document the New Standard_Library
Quick Changeover_Document the New Standard_Library,QUICK CHANGEOVER: 11Q_Document the New Standard Quiz (Gemba),Assessment,1,How to properly document changeover.,en-us,600,,80,Select the 3 elements of a Target Condition.,570,1,1,Business Intelligence,Quick Changeover_Document the New Standard_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,The purpose of a Kata experiment is to _____________.,572,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,Job Relations is the TWI component that develops the skill of _________________.,576,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,Which of the following is NOT one of the 5 needs of a supervisor?,578,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,A supervisor meets his or her responsibilities through relationships with _______________.,579,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,These �foundations� can be used to prevent problems from occurring.,581,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,People must be treated as ___________________.,582,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Quick Changeover Overview_Library,QUICK CHANGEOVER: 02Q_Quick Changeover Overview Quiz (Gemba),Assessment,1,What the 8 steps to Quick Changeover are and how to go about them.,en-us,600,,80,The 4-step JR method consists of: Get the Facts Weigh & Decide Take Action ________________,584,1,1,Data Analytics,Quick Changeover_Quick Changeover Overview_Library
Quick Changeover_Seperate Internal External Quiz _Library,QUICK CHANGEOVER: 08Q_Seperate and Shift Internal External Quiz (Gemba),Assessment,1,How to transfer what was thought to be internal steps to external steps to radically reduce machine downtime.,en-us,600,,80,Job Methods is the TWI component that trains leaders how to improve their _______________ through an easy to follow 4 step method.,586,1,1,Corporate Communications,Quick Changeover_Seperate Internal External Quiz _Library
Quick Changeover_Seperate Internal External Quiz _Library,QUICK CHANGEOVER: 08Q_Seperate and Shift Internal External Quiz (Gemba),Assessment,1,How to transfer what was thought to be internal steps to external steps to radically reduce machine downtime.,en-us,600,,80,Which of the following is NOT one of the 3 major types of work described in this course?,587,1,1,Corporate Communications,Quick Changeover_Seperate Internal External Quiz _Library
Quick Changeover_Seperate Internal External Quiz _Library,QUICK CHANGEOVER: 08Q_Seperate and Shift Internal External Quiz (Gemba),Assessment,1,How to transfer what was thought to be internal steps to external steps to radically reduce machine downtime.,en-us,600,,80,The 4 Step Job Methods are: Break down the job Question every detail Develop the new method ___________________.,588,1,1,Corporate Communications,Quick Changeover_Seperate Internal External Quiz _Library
Quick Changeover_Seperate Internal External Quiz _Library,QUICK CHANGEOVER: 08Q_Seperate and Shift Internal External Quiz (Gemba),Assessment,1,How to transfer what was thought to be internal steps to external steps to radically reduce machine downtime.,en-us,600,,80,"When questioning every detail of a process we must understand WHY is it necessary, WHAT is its purpose and WHERE _____________?",590,1,1,Corporate Communications,Quick Changeover_Seperate Internal External Quiz _Library
Quick Changeover_Seperate Internal External Quiz _Library,QUICK CHANGEOVER: 08Q_Seperate and Shift Internal External Quiz (Gemba),Assessment,1,How to transfer what was thought to be internal steps to external steps to radically reduce machine downtime.,en-us,600,,80,"During step 3 of the JM method we eliminate unnecessary details, _____________, rearrange for better sequence, and simplify all necessary details.",592,1,1,Corporate Communications,Quick Changeover_Seperate Internal External Quiz _Library
Quick Changeover_Streamline External Tasks_Library,QUICK CHANGEOVER: 09Q_Streamline External Tasks Quiz (Gemba),Assessment,1,How to streamline external tasks while identifying internal tasks that can be done in parallel.,en-us,600,,80,The first thing we must do during step 4 of the JM method is to _______________.,595,1,1,Customer Success,Quick Changeover_Streamline External Tasks_Library
Quick Changeover_Streamline External Tasks_Library,QUICK CHANGEOVER: 09Q_Streamline External Tasks Quiz (Gemba),Assessment,1,How to streamline external tasks while identifying internal tasks that can be done in parallel.,en-us,600,,80,The _____________defines the important steps and key points of an operation.,597,1,1,Customer Success,Quick Changeover_Streamline External Tasks_Library
Quick Changeover_Streamline External Tasks_Library,QUICK CHANGEOVER: 09Q_Streamline External Tasks Quiz (Gemba),Assessment,1,How to streamline external tasks while identifying internal tasks that can be done in parallel.,en-us,600,,80,Refers to the kind of information that makes your business different from all other businesses.,598,1,1,Customer Success,Quick Changeover_Streamline External Tasks_Library
Quick Changeover_Streamline External Tasks_Library,QUICK CHANGEOVER: 09Q_Streamline External Tasks Quiz (Gemba),Assessment,1,How to streamline external tasks while identifying internal tasks that can be done in parallel.,en-us,600,,80,"The four basic steps of the JI method are first, prepare the learner. Second, present the operation. Third, try out performance. And fourth, ____________.",600,1,1,Customer Success,Quick Changeover_Streamline External Tasks_Library
Quick Changeover_Streamline External Tasks_Library,QUICK CHANGEOVER: 09Q_Streamline External Tasks Quiz (Gemba),Assessment,1,How to streamline external tasks while identifying internal tasks that can be done in parallel.,en-us,600,,80,An _____________ is a logical segment of the operation when something happens to advance the work.,602,1,1,Customer Success,Quick Changeover_Streamline External Tasks_Library
Quick Changeover_Streamline Internal Tasks_Library,QUICK CHANGEOVER: 10Q_Streamline Internal Tasks Quiz (Gemba),Assessment,1,How to streamline internal tasks.,en-us,600,,80,"The _____________ for the key points help the learner understand why the key points are necessary, making for a more effective training experience.",604,1,1,Cloud Services Bootcamps,Quick Changeover_Streamline Internal Tasks_Library
Quick Changeover_Streamline Internal Tasks_Library,QUICK CHANGEOVER: 10Q_Streamline Internal Tasks Quiz (Gemba),Assessment,1,How to streamline internal tasks.,en-us,600,,80,Select the general effective option for�Waki,651,1,1,Cloud Services Bootcamps,Quick Changeover_Streamline Internal Tasks_Library
Quick Changeover_Streamline Internal Tasks_Library,QUICK CHANGEOVER: 10Q_Streamline Internal Tasks Quiz (Gemba),Assessment,1,How to streamline internal tasks.,en-us,600,,80,Select the general effective option for�Thin Paint,652,1,1,Cloud Services Bootcamps,Quick Changeover_Streamline Internal Tasks_Library
Quick Changeover_Streamline Internal Tasks_Library,QUICK CHANGEOVER: 10Q_Streamline Internal Tasks Quiz (Gemba),Assessment,1,How to streamline internal tasks.,en-us,600,,80,Select the general effective option for Cross-Cut Test,653,1,1,Cloud Services Bootcamps,Quick Changeover_Streamline Internal Tasks_Library
Quick Changeover_Streamline Internal Tasks_Library,QUICK CHANGEOVER: 10Q_Streamline Internal Tasks Quiz (Gemba),Assessment,1,How to streamline internal tasks.,en-us,600,,80,Select the general effective option for Mottle,654,1,1,Cloud Services Bootcamps,Quick Changeover_Streamline Internal Tasks_Library
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,Select the general effective option for Orange Peel,655,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,These two principles make up the two pillars of the so-called �Lean House.� Select the two correct answers.,656,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,Which of the following choices are jobs that the cleaner performs?,657,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,What is the purpose of the etch tank?,658,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,"If parts are coming out of the electroless nickel bath with areas that are duller than adjacent areas and/or there is poor adhesion in these areas, what might this be a symptom of?",659,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,What might be the problem in the neutralizer tank if there is rack plating?,660,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,What is the purpose of the activator solution?,661,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,"If the activator tank solution lacks a cloudiness, but is rather more transparent, what might that be a symptom of?",662,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
Required_Paint Overview_Comprehension Test,PAINT OVERVIEW: Comprehension Test,Assessment,1,Comprehensive assessment of the employee’s understanding of safe work practices while working with and around resin spray paint.,,1800,,80,What might be the best tank to investigate if you find skip plate on any area of the part?,663,1,1,Data / ML / AI,Required_Paint Overview_Comprehension Test
